$MOVEMENTEVALUATION:SIMRUN	TIMEINT	MOVEMENT	MOVEMENT\FROMLINK	MOVEMENT\TOLINK	VEHS(ALL)	VEHS(10)	VEHS(20)	VEHS(30)	VEHS(40)	VEHDELAY(ALL)	VEHDELAY(10)	VEHDELAY(20)	VEHDELAY(30)	VEHDELAY(40)	STOPDELAY(ALL)	STOPDELAY(10)	STOPDELAY(20)	STOPDELAY(30)	STOPDELAY(40)	LOS(ALL)	LOSVAL(ALL)	QLEN	QLENMAX	VEHS(50)	VEHDELAY(50)	STOPDELAY(50)	LOS(50)	LOSVAL(50)
1	10800-14400	120-1236@14.1-1107@21.1	1236	1107	7	7	0	0	0	0.32	0.32				0.00	0.00				LOS_A	1	0.00	0.00	0			LOS_A	
1	10800-14400	120-1236@14.1-1112@5.6	1236	1112	337	295	0	5	5	1.31	1.45		1.04	0.33	0.00	0.01		0.00	0.00	LOS_A	1	0.00	0.00	32	0.25	0.00	LOS_A	1
1	10800-14400	120-1239@4.2-1099@27.3	1239	1099	0	0	0	0	0											LOS_A		0.00	0.00	0			LOS_A	
1	10800-14400	120-1239@4.2-1107@21.1	1239	1107	0	0	0	0	0											LOS_A		0.00	0.00	0			LOS_A	
1	10800-14400	120-1239@4.2-11576@36.8	1239	11576	0	0	0	0	0											LOS_A		0.00	0.00	0			LOS_A	
1	10800-14400	120			1393	1284	0	16	18	0.85	0.80		0.75	0.47	0.03	0.03		0.00	0.00	LOS_A	1	0.05	60.49	63	2.11	0.00	LOS_A	1
1	10800-14400	121			0	0	0	0	0											LOS_A				0			LOS_A	
1	10800-14400	122			0	0	0	0	0											LOS_A				0			LOS_A	
1	10800-14400	123			0	0	0	0	0											LOS_A				0			LOS_A	
1	10800-14400	124-1123@88.6-1122@4.7	1123	1122	5	5	0	0	0	0.04	0.04				0.00	0.00				LOS_A	1	0.00	0.00	0			LOS_A	
1	10800-14400	124-1130@109.7-1122@4.7	1130	1122	691	634	0	13	13	1.39	0.73		0.67	1.45	0.02	0.02		0.00	0.00	LOS_A	1	5.16	67.10	31	15.16	0.00	LOS_C	3
1	10800-14400	124-1130@109.7-1180@8.5	1130	1180	19	19	0	0	0	2.32	2.32				0.41	0.41				LOS_A	1	5.16	67.10	0			LOS_A	
1	10800-14400	124			715	658	0	13	13	1.41	0.77		0.67	1.45	0.03	0.03		0.00	0.00	LOS_A	1	2.58	67.10	31	15.16	0.00	LOS_C	3
1	10800-14400	125			0	0	0	0	0											LOS_A				0			LOS_A	
1	10800-14400	244-1156@962.0-1223@12.7	1156	1223	0	0	0	0	0											LOS_A		0.00	0.00	0			LOS_A	
1	10800-14400	244-1156@962.0-1224@15.7	1156	1224	351	343	0	4	4	0.08	0.08		0.02	0.02	0.00	0.00		0.00	0.00	LOS_A	1	0.00	0.00	0			LOS_A	
1	10800-14400	244-1221@50.0-1224@15.7	1221	1224	0	0	0	0	0											LOS_A		0.00	0.00	0			LOS_A	
1	10800-14400	244-1221@50.0-1225@11.6	1221	1225	0	0	0	0	0											LOS_A		0.00	0.00	0			LOS_A	
1	10800-14400	244-1227@99.3-1223@12.7	1227	1223	0	0	0	0	0											LOS_A		0.00	0.00	0			LOS_A	
1	10800-14400	244-1227@99.3-1225@11.6	1227	1225	396	388	0	3	5	0.61	0.61		1.14	0.06	0.00	0.00		0.00	0.00	LOS_A	1	0.00	0.00	0			LOS_A	
1	10800-14400	244			747	731	0	7	9	0.36	0.36		0.50	0.05	0.00	0.00		0.00	0.00	LOS_A	1	0.00	0.00	0			LOS_A	
1	10800-14400	245			0	0	0	0	0											LOS_A				0			LOS_A	
1	10800-14400	246-1224@100.1-1229@17.2	1224	1229	34	34	0	0	0	0.13	0.13				0.00	0.00				LOS_A	1	0.00	0.00	0			LOS_A	
1	10800-14400	246-1224@100.1-1230@17.9	1224	1230	317	309	0	4	4	0.43	0.43		0.43	0.13	0.00	0.00		0.00	0.00	LOS_A	1	0.00	0.00	0			LOS_A	
1	10800-14400	246-1228@93.7-1227@14.9	1228	1227	26	26	0	0	0	0.16	0.16				0.00	0.00				LOS_A	1	0.00	0.00	0			LOS_A	
1	10800-14400	246-1228@93.7-1230@17.9	1228	1230	106	106	0	0	0	0.19	0.19				0.00	0.00				LOS_A	1	0.00	0.00	0			LOS_A	
1	10800-14400	246-1235@217.9-1227@14.9	1235	1227	370	362	0	3	5	0.61	0.62		0.19	0.13	0.00	0.00		0.00	0.00	LOS_A	1	0.00	0.00	0			LOS_A	
1	10800-14400	246-1235@217.9-1229@17.2	1235	1229	74	74	0	0	0	0.26	0.26				0.00	0.00				LOS_A	1	0.00	0.00	0			LOS_A	
1	10800-14400	246			927	911	0	7	9	0.44	0.44		0.32	0.13	0.00	0.00		0.00	0.00	LOS_A	1	0.00	0.00	0			LOS_A	
1	10800-14400	247			0	0	0	0	0											LOS_A				0			LOS_A	
1	10800-14400	248-1152@193.7-1233@16.5	1152	1233	27	27	0	0	0	0.19	0.19				0.00	0.00				LOS_A	1	0.00	0.00	0			LOS_A	
1	10800-14400	248-1152@193.7-1235@13.8	1152	1235	441	433	0	3	5	0.46	0.47		0.35	0.28	0.00	0.00		0.00	0.00	LOS_A	1	0.00	0.00	0			LOS_A	
1	10800-14400	248-1230@222.2-1233@16.5	1230	1233	10	10	0	0	0	0.22	0.22				0.00	0.00				LOS_A	1	0.00	0.00	0			LOS_A	
1	10800-14400	248-1230@222.2-1234@16.0	1230	1234	413	405	0	4	4	0.52	0.52		0.58	0.10	0.00	0.00		0.00	0.00	LOS_A	1	0.00	0.00	0			LOS_A	
1	10800-14400	248-1232@78.7-1234@16.0	1232	1234	26	26	0	0	0	0.08	0.08				0.00	0.00				LOS_A	1	0.00	0.00	0			LOS_A	
1	10800-14400	248-1232@78.7-1235@13.8	1232	1235	3	3	0	0	0	0.10	0.10				0.00	0.00				LOS_A	1	0.00	0.00	0			LOS_A	
1	10800-14400	248			920	904	0	7	9	0.47	0.47		0.48	0.20	0.00	0.00		0.00	0.00	LOS_A	1	0.00	0.00	0			LOS_A	
1	10800-14400	249			0	0	0	0	0											LOS_A				0			LOS_A	
1	10800-14400	301-2254@5.6-2212@13.2	2254	2212	8	0	0	4	4	0.15			0.28	0.01	0.00			0.00	0.00	LOS_A	1	0.00	0.00	0			LOS_A	
1	10800-14400	301-2254@5.6-2213: Zone connector@52.1	2254	2213	40	24	0	10	6	1.69	1.24		2.34	2.43	0.00	0.00		0.00	0.00	LOS_A	1	0.00	0.00	0			LOS_A	
1	10800-14400	301-2254@5.6-2214: Ferris Rd@54.4	2254	2214	0	0	0	0	0											LOS_A		0.00	0.00	0			LOS_A	
1	10800-14400	301-2256: Zone connector@12.4-2210@21.6	2256	2210	0	0	0	0	0											LOS_A		0.00	0.00	0			LOS_A	
1	10800-14400	301-2256: Zone connector@12.4-2212@13.2	2256	2212	0	0	0	0	0											LOS_A		0.00	0.00	0			LOS_A	
1	10800-14400	301-2256: Zone connector@12.4-2213: Zone connector@52.1	2256	2213	590	564	0	13	11	0.32	0.32		0.36	0.12	0.00	0.00		0.00	0.00	LOS_A	1	0.00	0.00	2	0.27	0.00	LOS_A	1
1	10800-14400	301-2257@8.4-2210@21.6	2257	2210	0	0	0	0	0											LOS_A		0.00	0.00	0			LOS_A	
1	10800-14400	301-2257@8.4-2213: Zone connector@52.1	2257	2213	180	166	2	6	6	0.34	0.33	0.81	0.26	0.43	0.00	0.00	0.00	0.00	0.00	LOS_A	1	0.00	0.00	0			LOS_A	
1	10800-14400	301-2257@8.4-2214: Ferris Rd@54.4	2257	2214	0	0	0	0	0											LOS_A		0.00	0.00	0			LOS_A	
1	10800-14400	301-2258: Ferris Rd@4.3-2210@21.6	2258	2210	21	16	0	4	1	2.81	2.38		4.15	4.33	0.00	0.00		0.00	0.00	LOS_A	1	0.00	0.00	0			LOS_A	
1	10800-14400	301-2258: Ferris Rd@4.3-2212@13.2	2258	2212	261	248	0	6	7	3.73	3.64		5.25	5.62	0.07	0.07		0.00	0.00	LOS_A	1	0.00	0.00	0			LOS_A	
1	10800-14400	301-2258: Ferris Rd@4.3-2214: Ferris Rd@54.4	2258	2214	506	497	0	4	3	1.10	1.12		0.53	0.13	0.05	0.06		0.00	0.00	LOS_A	1	0.00	0.00	2	0.00	0.00	LOS_A	1
1	10800-14400	301			1606	1515	2	47	38	1.19	1.16	0.81	1.72	1.65	0.03	0.03	0.00	0.00	0.00	LOS_A	1	0.00	0.00	4	0.13	0.00	LOS_A	1
1	10800-14400	311-435: Leakes Rd@40.0-2350@32.4	435	2350	463	452	0	8	3	0.28	0.28		0.38	0.47	0.00	0.00		0.00	0.00	LOS_A	1	0.00	0.00	0			LOS_A	
1	10800-14400	311-435: Leakes Rd@40.0-2353@40.0	435	2353	796	771	0	14	11	0.21	0.21		0.45	0.26	0.00	0.00		0.00	0.00	LOS_A	1	0.00	0.00	0			LOS_A	
1	10800-14400	311-435: Leakes Rd@40.0-2356@40.3	435	2356	135	118	0	0	0	0.11	0.11				0.00	0.00				LOS_A	1	0.05	30.23	17	0.05	0.00	LOS_A	1
1	10800-14400	311-2347@136.8-2344: Leakes Rd@21.5	2347	2344	352	338	0	12	2	2.22	2.19		2.82	3.46	0.06	0.07		0.00	0.00	LOS_A	1	0.01	11.70	0			LOS_A	
1	10800-14400	311-2347@136.8-2353@40.0	2347	2353	2	2	0	0	0	0.11	0.11				0.00	0.00				LOS_A	1	0.00	0.00	0			LOS_A	
1	10800-14400	311-2347@136.8-2356@40.3	2347	2356	35	20	0	0	0	0.16	0.25				0.00	0.00				LOS_A	1	0.00	0.00	15	0.04	0.00	LOS_A	1
1	10800-14400	311-2354@38.7-2344: Leakes Rd@21.5	2354	2344	217	186	0	10	4	1.31	1.37		1.20	0.99	0.02	0.02		0.00	0.00	LOS_A	1	0.00	0.00	17	0.70	0.00	LOS_A	1
1	10800-14400	311-2354@38.7-2350@32.4	2354	2350	40	23	0	2	0	0.55	0.64		0.75		0.00	0.00		0.00		LOS_A	1	0.00	0.00	15	0.39	0.00	LOS_A	1
1	10800-14400	311-2354@38.7-2353@40.0	2354	2353	12	12	0	0	0	0.58	0.58				0.00	0.00				LOS_A	1	0.00	0.00	0			LOS_A	
1	10800-14400	311-2360@81.7-2344: Leakes Rd@21.5	2360	2344	749	707	3	22	17	1.39	1.35	0.00	2.53	1.86	0.00	0.00	0.00	0.02	0.00	LOS_A	1	0.00	0.00	0			LOS_A	
1	10800-14400	311-2360@81.7-2350@32.4	2360	2350	12	12	0	0	0	0.22	0.22				0.00	0.00				LOS_A	1	0.00	0.00	0			LOS_A	
1	10800-14400	311-2360@81.7-2356@40.3	2360	2356	8	8	0	0	0	2.79	2.79				0.00	0.00				LOS_A	1	0.00	0.00	0			LOS_A	
1	10800-14400	311			2821	2649	3	68	37	0.88	0.87	0.00	1.65	1.26	0.01	0.01	0.00	0.01	0.00	LOS_A	1	0.01	30.23	64	0.30	0.00	LOS_A	1
1	10800-14400	312-2419@3.3-24810@22.1	2419	24810	425	378	1	38	8	0.48	0.50	0.66	0.30	0.33	0.00	0.00	0.00	0.00	0.00	LOS_A	1	0.00	0.00	0			LOS_A	
1	10800-14400	312-2420@4.1-2422@13.2	2420	2422	351	318	0	27	6	0.44	0.42		0.63	0.69	0.00	0.00		0.00	0.00	LOS_A	1	0.00	0.00	0			LOS_A	
1	10800-14400	312-2475@44.5-2391@3.4	2475	2391	270	220	4	33	13	0.41	0.37	1.08	0.47	0.62	0.00	0.00	0.00	0.00	0.00	LOS_A	1	0.00	0.00	0			LOS_A	
1	10800-14400	312-2475@44.5-2422@13.2	2475	2422	55	50	0	1	4	5.10	4.82		7.73	8.01	0.01	0.01		0.00	0.00	LOS_A	1	0.00	0.00	0			LOS_A	
1	10800-14400	312-2527@16.1-2391@3.4	2527	2391	371	356	2	8	5	1.53	1.49	4.37	2.33	2.27	0.00	0.00	0.00	0.00	0.00	LOS_A	1	0.00	0.00	0			LOS_A	
1	10800-14400	312-2527@16.1-24810@22.1	2527	24810	132	128	0	4	0	1.63	1.61		2.23		0.00	0.00		0.00		LOS_A	1	0.00	0.00	0			LOS_A	
1	10800-14400	312			1604	1450	7	111	36	0.95	0.95	1.96	0.71	1.62	0.00	0.00	0.00	0.00	0.00	LOS_A	1	0.00	0.00	0			LOS_A	
1	10800-14400	313-2394@59.8-2414@34.7	2394	2414	453	428	0	19	6	1.50	1.43		2.66	3.10	0.01	0.01		0.00	0.00	LOS_A	1	0.00	0.00	0			LOS_A	
1	10800-14400	313-2394@59.8-2418@36.3	2394	2418	126	121	0	4	1	0.72	0.72		0.68	0.25	0.00	0.00		0.00	0.00	LOS_A	1	0.00	0.00	0			LOS_A	
1	10800-14400	313-2401@29.1-2389@16.1	2401	2389	616	589	3	14	10	4.31	4.31	4.60	4.25	4.26	0.03	0.03	0.00	0.00	0.00	LOS_A	1	0.86	113.42	0			LOS_A	
1	10800-14400	313-2401@29.1-2418@36.3	2401	2418	650	575	1	61	13	0.47	0.48	0.20	0.49	0.30	0.01	0.01	0.00	0.00	0.00	LOS_A	1	0.00	0.00	0			LOS_A	
1	10800-14400	313-2416@14.9-2389@16.1	2416	2389	182	167	2	8	5	1.76	1.62	1.37	4.23	2.53	0.01	0.01	0.00	0.00	0.00	LOS_A	1	0.00	0.00	0			LOS_A	
1	10800-14400	313-2416@14.9-2414@34.7	2416	2414	459	409	4	33	13	1.13	1.22	0.67	0.40	0.22	0.00	0.00	0.00	0.00	0.00	LOS_A	1	0.00	0.00	0			LOS_A	
1	10800-14400	313			2486	2289	10	139	48	1.84	1.87	1.94	1.36	1.68	0.01	0.01	0.00	0.00	0.00	LOS_A	1	0.17	113.42	0			LOS_A	
1	10800-14400	314-2403@220.3-2402@17.0	2403	2402	49	49	0	0	0	2.14	2.14				0.02	0.02				LOS_A	1	0.00	0.00	0			LOS_A	
1	10800-14400	314-2403@220.3-2424@24.2	2403	2424	14	14	0	0	0	1.01	1.01				0.00	0.00				LOS_A	1	0.00	0.00	0			LOS_A	
1	10800-14400	314-2409@18.3-2410@13.9	2409	2410	75	75	0	0	0	0.40	0.40				0.00	0.00				LOS_A	1	0.00	0.00	0			LOS_A	
1	10800-14400	314-2409@18.3-2424@24.2	2409	2424	837	762	4	52	19	0.61	0.46	5.29	2.21	1.40	0.00	0.00	0.00	0.00	0.00	LOS_A	1	0.00	0.00	0			LOS_A	
1	10800-14400	314-2413@40.6-2402@17.0	2413	2402	1217	1115	4	75	23	2.96	3.09	3.54	1.14	2.27	0.05	0.06	0.00	0.00	0.00	LOS_A	1	0.61	91.88	0			LOS_A	
1	10800-14400	314-2413@40.6-2410@13.9	2413	2410	24	24	0	0	0	0.92	0.92				0.00	0.00				LOS_A	1	0.08	26.86	0			LOS_A	
1	10800-14400	314-2517@5.7-2517@54.4	2517	2517	0	0	0	0	0											LOS_A		0.00	0.00	0			LOS_A	
1	10800-14400	314			2216	2039	8	127	42	1.93	1.94	4.41	1.58	1.88	0.03	0.03	0.00	0.00	0.00	LOS_A	1	0.12	91.88	0			LOS_A	
1	10800-14400	315-2424@32.6-2426@30.8	2424	2426	792	745	0	32	15	0.06	0.06		0.07	0.07	0.00	0.00		0.00	0.00	LOS_A	1	0.00	0.00	0			LOS_A	
1	10800-14400	315-2424@32.6-2434@37.0	2424	2434	10	10	0	0	0	0.03	0.03				0.00	0.00				LOS_A	1	0.00	0.00	0			LOS_A	
1	10800-14400	315-2424@32.6-2439@33.6	2424	2439	49	21	4	20	4	0.53	0.19	1.59	0.64	0.71	0.00	0.00	0.00	0.00	0.00	LOS_A	1	0.00	0.00	0			LOS_A	
1	10800-14400	315-2430@18.6-2413@31.6	2430	2413	107	84	1	18	4	2.35	1.89	4.49	3.94	4.47	0.00	0.00	0.00	0.00	0.00	LOS_A	1	0.00	0.00	0			LOS_A	
1	10800-14400	315-2430@18.6-2426@30.8	2430	2426	26	25	0	1	0	0.42	0.42		0.30		0.00	0.00		0.00		LOS_A	1	0.00	0.00	0			LOS_A	
1	10800-14400	315-2430@18.6-2439@33.6	2430	2439	4	4	0	0	0	3.73	3.73				0.00	0.00				LOS_A	1	0.00	0.00	0			LOS_A	
1	10800-14400	315-2438@12.4-2413@31.6	2438	2413	102	58	0	34	10	0.63	0.81		0.43	0.29	0.00	0.00		0.00	0.00	LOS_A	1	0.00	0.00	0			LOS_A	
1	10800-14400	315-2438@12.4-2426@30.8	2438	2426	1	0	0	1	0	4.53			4.53		0.00			0.00		LOS_A	1	0.00	0.00	0			LOS_A	
1	10800-14400	315-2438@12.4-2434@37.0	2438	2434	30	28	0	2	0	5.17	5.02		7.15		0.00	0.00		0.00		LOS_A	1	0.00	0.00	0			LOS_A	
1	10800-14400	315-2442@2.5-2413@31.6	2442	2413	1032	997	3	23	9	0.71	0.71	4.07	0.26	0.74	0.00	0.00	0.00	0.00	0.00	LOS_A	1	0.00	0.00	0			LOS_A	
1	10800-14400	315-2442@2.5-2434@37.0	2442	2434	0	0	0	0	0											LOS_A		0.00	0.00	0			LOS_A	
1	10800-14400	315-2442@2.5-2439@33.6	2442	2439	6	6	0	0	0	0.18	0.18				0.00	0.00				LOS_A	1	0.00	0.00	0			LOS_A	
1	10800-14400	315			2159	1978	8	131	42	0.61	0.57	2.88	0.96	0.75	0.00	0.00	0.00	0.00	0.00	LOS_A	1	0.00	0.00	0			LOS_A	
1	10800-14400	316			0	0	0	0	0											LOS_A				0			LOS_A	
1	10800-14400	317			0	0	0	0	0											LOS_A				0			LOS_A	
1	10800-14400	318			0	0	0	0	0											LOS_A				0			LOS_A	
1	10800-14400	319			0	0	0	0	0											LOS_A				0			LOS_A	
1	10800-14400	320			0	0	0	0	0											LOS_A				0			LOS_A	
1	10800-14400	322-2388@49.7-2387: Western Fwy  Deer Park Byp@24.8	2388	2387	798	756	5	22	15	3.82	3.52	22.12	7.62	7.39	0.69	0.52	16.37	1.77	2.15	LOS_A	1	0.00	0.00	0			LOS_A	
1	10800-14400	322-2397: Western Fwy  Deer Park Byp@854.3-2387: Western Fwy  Deer Park Byp@24.8	2397	2387	1851	1755	5	59	32	0.08	0.08	0.41	0.05	0.11	0.00	0.00	0.00	0.00	0.00	LOS_A	1	0.00	0.00	0			LOS_A	
1	10800-14400	322			2649	2511	10	81	47	1.20	1.11	11.26	2.10	2.43	0.21	0.16	8.18	0.48	0.68	LOS_A	1	0.00	0.00	0			LOS_A	
1	10800-14400	323-2479: Western Fwy  Deer Park Byp@45.3-2477@22.4	2479	2477	325	270	4	34	17	2.47	2.05	5.09	4.40	4.62	0.00	0.00	0.00	0.00	0.00	LOS_A	1	0.00	0.00	0			LOS_A	
1	10800-14400	323-2479: Western Fwy  Deer Park Byp@45.3-2478: Western Fwy  Deer Park Byp@24.6	2479	2478	1520	1384	8	83	45	0.16	0.16	0.11	0.18	0.26	0.00	0.00	0.00	0.00	0.00	LOS_A	1	0.00	0.00	0			LOS_A	
1	10800-14400	323			1845	1654	12	117	62	0.57	0.47	1.77	1.40	1.45	0.00	0.00	0.00	0.00	0.00	LOS_A	1	0.00	0.00	0			LOS_A	
1	10800-14400	324-2478: Western Fwy  Deer Park Byp@817.5-2483: Western Fwy  Deer Park Byp@32.3	2478	2483	1520	1384	8	83	45	0.11	0.11	0.03	0.07	0.09	0.00	0.00	0.00	0.00	0.00	LOS_A	1	0.00	0.00	0			LOS_A	
1	10800-14400	324-2485@35.4-2483: Western Fwy  Deer Park Byp@32.3	2485	2483	557	506	1	42	8	2.73	2.78	8.22	1.64	4.61	0.06	0.06	0.18	0.05	0.08	LOS_A	1	0.00	0.00	0			LOS_A	
1	10800-14400	324			2077	1890	9	125	53	0.81	0.82	0.94	0.60	0.77	0.02	0.02	0.02	0.02	0.01	LOS_A	1	0.00	0.00	0			LOS_A	
1	10800-14400	325-2398: Western Fwy  Deer Park Byp@29.7-2385@22.8	2398	2385	579	549	0	23	7	3.43	3.31		5.64	5.94	0.04	0.04		0.00	0.00	LOS_A	1	0.00	7.76	0			LOS_A	
1	10800-14400	325-2398: Western Fwy  Deer Park Byp@29.7-2397: Western Fwy  Deer Park Byp@22.4	2398	2397	1851	1755	5	59	32	0.28	0.28	0.72	0.08	0.38	0.00	0.00	0.00	0.00	0.00	LOS_A	1	0.00	7.76	0			LOS_A	
1	10800-14400	325			2430	2304	5	82	39	1.03	1.00	0.72	1.64	1.37	0.01	0.01	0.00	0.00	0.00	LOS_A	1	0.00	7.76	0			LOS_A	
1	10800-14400	326-2502: Western Fwy  Deer Park Byp@2131.3-271708: Western Fwy  Deer Park Byp@8.4	2502	271708	1388	1301	3	57	27	40.65	40.76	58.11	34.64	45.90	1.60	1.64	2.78	0.66	1.78	LOS_E	5	375.04	1016.89	0			LOS_A	
1	10800-14400	326-2514: Western Fwy  Deer Park Byp@123.6-271708: Western Fwy  Deer Park Byp@8.4	2514	271708	1042	1003	2	25	12	25.89	25.72	38.32	33.04	23.58	0.30	0.27	2.20	1.34	0.40	LOS_D	4	0.42	66.43	0			LOS_A	
1	10800-14400	326			2430	2304	5	82	39	34.32	34.21	50.19	34.15	39.03	1.04	1.04	2.55	0.87	1.36	LOS_D	4	187.73	1016.89	0			LOS_A	
1	10800-14400	327-2505: Western Fwy  Deer Park Byp@34.2-2506: Western Fwy  Deer Park Byp@21.2	2505	2506	1185	1073	8	73	31	1.56	1.56	0.33	1.65	1.57	0.20	0.22	0.00	0.05	0.03	LOS_A	1	0.15	31.46	0			LOS_A	
1	10800-14400	327-2505: Western Fwy  Deer Park Byp@34.2-2508: Western Fwy  Deer Park Byp@13.2	2505	2508	893	818	1	52	22	1.55	1.41	1.52	2.92	3.34	0.32	0.20	0.00	1.95	0.62	LOS_A	1	0.15	31.46	0			LOS_A	
1	10800-14400	327			2078	1891	9	125	53	1.56	1.50	0.46	2.18	2.30	0.25	0.21	0.00	0.84	0.27	LOS_A	1	0.15	31.46	0			LOS_A	
1	14400-18000	44-15@10.7-243: Ferris Rd  Melton Hwy@24.7	15	243	362	332	0	17	11	0.35	0.36		0.11	0.18	0.00	0.00		0.00	0.00	LOS_A	1	0.00	0.00	2	1.40	0.00	LOS_A	1
1	14400-18000	44-421: Ferris Rd@65.5-20@13.7	421	20	182	179	1	2	0	1.65	1.62	4.38	3.27		0.07	0.07	0.00	0.00		LOS_A	1	0.00	0.00	0			LOS_A	
1	14400-18000	44-421: Ferris Rd@65.5-243: Ferris Rd  Melton Hwy@24.7	421	243	595	581	0	11	1	0.80	0.81		0.10	2.19	0.02	0.02		0.00	0.00	LOS_A	1	0.00	0.00	2	2.01	0.00	LOS_A	1
1	14400-18000	44-682@2.4-420: Ferris Rd@77.1	682	420	252	240	0	7	5	0.20	0.21		0.12	0.11	0.00	0.00		0.00	0.00	LOS_A	1	0.00	0.00	0			LOS_A	
1	14400-18000	44-10393@15.0-19@37.7	10393	19	143	142	0	0	1	0.33	0.33			0.67	0.00	0.00			0.00	LOS_A	1	0.00	0.00	0			LOS_A	
1	14400-18000	44-10393@15.0-420: Ferris Rd@77.1	10393	420	550	536	0	7	5	0.26	0.26		0.15	0.88	0.00	0.00		0.00	0.00	LOS_A	1	0.00	0.00	2	0.38	0.00	LOS_A	1
1	14400-18000	44			2084	2010	1	44	23	0.55	0.55	4.38	0.26	0.42	0.01	0.01	0.00	0.00	0.00	LOS_A	1	0.00	0.00	6	1.27	0.00	LOS_A	1
1	14400-18000	45-499: Zone connector@162.8-95: Melton Hwy@34.7	499	95	55	55	0	0	0	0.06	0.06				0.00	0.00				LOS_A	1	0.00	0.00	0			LOS_A	
1	14400-18000	45-499: Zone connector@162.8-307: Melton Hwy@21.7	499	307	66	65	0	1	0	0.14	0.13		0.78		0.00	0.00		0.00		LOS_A	1	0.00	0.00	0			LOS_A	
1	14400-18000	45-499: Zone connector@162.8-363: Gateway Dr@34.4	499	363	0	0	0	0	0											LOS_A		0.00	0.00	0			LOS_A	
1	14400-18000	45-677: Melton Hwy@21.1-307: Melton Hwy@21.7	677	307	420	400	0	11	9	0.20	0.21		0.07	0.06	0.00	0.00		0.00	0.00	LOS_A	1	0.00	0.00	0			LOS_A	
1	14400-18000	45-677: Melton Hwy@21.1-363: Gateway Dr@34.4	677	363	0	0	0	0	0											LOS_A		0.00	0.00	0			LOS_A	
1	14400-18000	45-677: Melton Hwy@21.1-500: Zone connector@16.0	677	500	33	33	0	0	0	3.93	3.93				0.00	0.00				LOS_A	1	0.00	0.00	0			LOS_A	
1	14400-18000	45-680: Melton Hwy@12.0-95: Melton Hwy@34.7	680	95	493	469	0	16	8	0.23	0.22		0.27	0.21	0.00	0.00		0.00	0.00	LOS_A	1	0.00	0.00	0			LOS_A	
1	14400-18000	45-680: Melton Hwy@12.0-363: Gateway Dr@34.4	680	363	41	38	0	2	1	3.38	3.24		5.02	5.52	0.00	0.00		0.00	0.00	LOS_A	1	0.00	0.00	0			LOS_A	
1	14400-18000	45-680: Melton Hwy@12.0-500: Zone connector@16.0	680	500	52	52	0	0	0	6.67	6.67				0.00	0.00				LOS_A	1	0.00	0.00	0			LOS_A	
1	14400-18000	45-27136: Gateway Dr@1.7-95: Melton Hwy@34.7	27136	95	0	0	0	0	0											LOS_A		0.00	0.00	0			LOS_A	
1	14400-18000	45-27136: Gateway Dr@1.7-307: Melton Hwy@21.7	27136	307	51	51	0	0	0	0.17	0.17				0.00	0.00				LOS_A	1	0.00	0.00	0			LOS_A	
1	14400-18000	45-27136: Gateway Dr@1.7-500: Zone connector@16.0	27136	500	0	0	0	0	0											LOS_A		0.00	0.00	0			LOS_A	
1	14400-18000	45			1211	1163	0	30	18	0.69	0.69		0.53	0.43	0.00	0.00		0.00	0.00	LOS_A	1	0.00	0.00	0			LOS_A	
1	14400-18000	46-12: Hopkins Rd@68.7-44: Hopkins Rd@23.1	12	44	604	531	2	33	25	1.20	1.23	0.99	0.91	1.21	0.01	0.01	0.00	0.00	0.00	LOS_A	1	0.01	8.62	13	0.76	0.00	LOS_A	1
1	14400-18000	46-12: Hopkins Rd@68.7-104@37.0	12	104	172	159	0	9	4	0.80	0.81		0.78	0.47	0.02	0.02		0.00	0.00	LOS_A	1	0.01	8.62	0			LOS_A	
1	14400-18000	46-12: Hopkins Rd@68.7-428@34.4	12	428	18	18	0	0	0	1.38	1.38				0.11	0.11				LOS_A	1	0.01	8.62	0			LOS_A	
1	14400-18000	46-12: Hopkins Rd@68.7-1243: Hopkins Rd@4.1	12	1243	0	0	0	0	0											LOS_A		0.01	8.62	0			LOS_A	
1	14400-18000	46-255: Hopkins Rd@16.9-44: Hopkins Rd@23.1	255	44	0	0	0	0	0											LOS_A		0.00	0.00	0			LOS_A	
1	14400-18000	46-255: Hopkins Rd@16.9-104@37.0	255	104	170	166	0	0	2	1.02	1.03			1.29	0.00	0.00			0.00	LOS_A	1	0.00	0.00	2	0.50	0.00	LOS_A	1
1	14400-18000	46-255: Hopkins Rd@16.9-428@34.4	255	428	10	10	0	0	0	0.28	0.28				0.00	0.00				LOS_A	1	0.00	0.00	0			LOS_A	
1	14400-18000	46-255: Hopkins Rd@16.9-1243: Hopkins Rd@4.1	255	1243	416	392	1	5	5	0.60	0.59	0.64	0.59	0.39	0.00	0.00	0.00	0.00	0.00	LOS_A	1	0.00	0.00	13	0.83	0.00	LOS_A	1
1	14400-18000	46-257@10.6-44: Hopkins Rd@23.1	257	44	455	444	0	6	5	1.04	1.05		0.67	1.20	0.01	0.01		0.00	0.00	LOS_A	1	0.00	0.00	0			LOS_A	
1	14400-18000	46-257@10.6-104@37.0	257	104	0	0	0	0	0											LOS_A		0.00	0.00	0			LOS_A	
1	14400-18000	46-257@10.6-428@34.4	257	428	0	0	0	0	0											LOS_A		0.00	0.00	0			LOS_A	
